주문_ID,고객_ID_주문,주문일자,약속_배송시간,실제_배송시간,배송상태_주문,주문_총액,결제수단,배송기사_ID_주문,매장_ID,상품_ID,수량,단가,상품명,카테고리,브랜드,가격,정가_MRP,마진율_퍼센트,유통기한_일수,최소_재고수준,최대_재고수준,배송기사_ID_배송,약속_시간,실제_시간,배송_소요시간_분,거리_km,배송상태_배송,지연_사유,피드백_ID,고객_ID_피드백,평점,피드백_내용,피드백_카테고리,감성,피드백_일자,고객명,이메일,전화번호,주소,지역,우편번호,가입일자,고객_세그먼트,총_주문수,평균_주문금액
1252810532,42102289,2024-07-03,2024-07-03 21:37:17,2024-07-03 21:48:17,Slightly Delayed,2064.17,Wallet,63346,6489,186168,1,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75,63346,2024-07-03 21:37:17,2024-07-03 21:48:17,11.0,1.13,Slightly Delayed,Traffic,7469474,42102289,5,"Overall good experience, thank you!",App Experience,Positive,2024-07-03,Guneet Vaidya,wyattkara@example.com,918325020241,"71, Padmanabhan
Chapra-979621",Raebareli,499108,2024-09-05,New,20,1310.74
6493039553,90150193,2024-08-06,2024-08-06 11:41:09,2024-08-06 11:38:09,On Time,2955.87,Cash,79356,2112,658389,2,152.55,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,22,68,79356,2024-08-06 11:41:09,2024-08-06 11:38:09,-3.0,4.33,On Time,,9699379,90150193,3,The product met my expectations.,Customer Service,Neutral,2024-08-06,Advik Rajan,siya35@example.com,911865056144,"H.No. 129, Baral Zila, Amritsar-828766",Buxar,665407,2023-07-14,Inactive,18,783.69
9274842886,69761993,2023-11-15,2023-11-15 19:04:57,2023-11-15 18:59:57,On Time,3293.42,UPI,68120,586,9436,2,88.43,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76,68120,2023-11-15 19:04:57,2023-11-15 18:59:57,-5.0,1.83,On Time,,9317307,69761993,3,"It was okay, nothing special.",Delivery,Neutral,2023-11-15,Udant Kade,lila77@example.net,918842894766,"87/304, Nadig Nagar, Bally 955962",Gangtok,661415,2024-08-06,New,6,551.0
8255275254,46615831,2023-12-03,2023-12-03 02:14:06,2023-12-03 02:22:06,Slightly Delayed,3313.64,UPI,33069,3327,26060,1,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,33069,2023-12-03 02:14:06,2023-12-03 02:22:06,8.0,0.93,Slightly Delayed,Traffic,8176358,46615831,3,The product met my expectations.,Product Quality,Neutral,2023-12-03,Wishi Chada,avi03@example.org,916374050977,"30/93, Chadha Road
Nizamabad-229304",Raurkela Industrial Township,947965,2024-05-28,Inactive,4,855.3
2136873695,2391900,2023-07-09,2023-07-09 11:18:32,2023-07-09 11:14:32,On Time,1381.22,Card,40846,2312,707935,2,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,40846,2023-07-09 11:18:32,2023-07-09 11:14:32,-4.0,1.41,On Time,,192970,2391900,4,"Overall good experience, thank you!",Delivery,Positive,2023-07-09,Nisha Gokhale,priyasankaran@example.com,917827056456,"970
Oak Zila
Rajahmundry 305834",Bhagalpur,348478,2024-09-26,New,17,897.78
3253225736,61753272,2024-07-19,2024-07-19 09:08:06,2024-07-19 09:11:06,On Time,3607.82,Cash,22694,1550,14145,1,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,14,53,22694,2024-07-19 09:08:06,2024-07-19 09:11:06,3.0,1.95,On Time,Traffic,3629147,61753272,1,Very disappointed with the quality.,Product Quality,Negative,2024-07-19,Ojasvi Dash,widisha91@example.net,915019403001,"H.No. 85
Thakur
Bhubaneswar 074120",Anantapur,81264,2024-08-20,New,3,832.17
7712604853,10608845,2023-09-26,2023-09-26 23:48:51,2023-09-26 23:50:51,On Time,2265.63,Wallet,645,1500,712307,1,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73,645,2023-09-26 23:48:51,2023-09-26 23:50:51,2.0,1.48,On Time,Traffic,3518154,10608845,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-09-26,Aadi Gole,vbalan@example.com,918797630971,"69/876, Varughese Path
Tadipatri 100656",Bhilwara,702163,2024-03-29,Premium,2,735.36
5698803942,31813,2024-10-10,2024-10-10 13:26:15,2024-10-10 13:28:15,On Time,1227.21,UPI,38462,8304,398340,2,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,11,56,38462,2024-10-10 13:26:15,2024-10-10 13:28:15,2.0,1.78,On Time,Traffic,950262,31813,1,Customer service was not helpful.,Delivery,Negative,2024-10-10,Indrajit Pau,wakeetasehgal@example.com,911785834174,"66, Vora Chowk
Maheshtala 376030",Sultan Pur Majra,666762,2024-04-10,Regular,18,1230.75
4393804577,69242672,2023-08-30,2023-08-30 13:54:05,2023-08-30 13:56:05,On Time,2410.08,Card,20781,7319,723678,2,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,20781,2023-08-30 13:54:05,2023-08-30 13:56:05,2.0,4.67,On Time,Traffic,4206313,69242672,1,Very disappointed with the quality.,Delivery,Negative,2023-08-30,Ranveer Sheth,sidhuparth@example.com,914909996949,"38/907, Maharaj Ganj
Panihati 378139",Gandhidham,791492,2023-04-19,Regular,3,1490.73
9307961643,82322028,2024-04-24,2024-04-24 17:40:07,2024-04-24 17:40:07,On Time,2930.91,Cash,69847,5477,697683,3,123.74,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82,69847,2024-04-24 17:40:07,2024-04-24 17:40:07,0.0,3.95,On Time,,6262953,82322028,3,The order was incorrect.,Delivery,Negative,2024-04-24,Reyansh Sinha,venkateshdamyanti@example.org,913360950116,"H.No. 674
Narula Street, Nagercoil 295923",South Dumdum,718072,2023-07-16,New,6,1700.56
14103943,9105829,2023-11-24,2023-11-24 09:07:35,2023-11-24 09:18:35,Slightly Delayed,1538.3,Cash,25400,6791,228286,1,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,25400,2023-11-24 09:07:35,2023-11-24 09:18:35,11.0,2.36,Slightly Delayed,Traffic,4699115,9105829,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-11-24,David Gopal,kdeol@example.org,913163739818,"80/23, Kashyap Chowk, Nanded-894272",Begusarai,450245,2023-07-14,Regular,11,1350.06
4183595096,64141971,2024-01-09,2024-01-09 06:40:14,2024-01-09 06:35:14,On Time,1715.44,Card,5568,2040,67197,1,552.2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,5568,2024-01-09 06:40:14,2024-01-09 06:35:14,-5.0,2.36,On Time,,9832624,64141971,1,Very disappointed with the quality.,App Experience,Negative,2024-01-09,Madhavi Jaggi,eswamy@example.org,911276591339,"H.No. 70
Sura Path
Machilipatnam-082428",Anantapur,554679,2023-06-20,Premium,11,361.98
9915365099,14367270,2023-05-19,2023-05-19 11:48:45,2023-05-19 11:50:45,On Time,2197.0,Wallet,36218,5534,700048,1,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,36218,2023-05-19 11:48:45,2023-05-19 11:50:45,2.0,1.09,On Time,Traffic,2369905,14367270,2,The order was incorrect.,Product Quality,Negative,2023-05-19,Ganga Mody,siddharthkale@example.com,914861358787,"87
Barman Zila
Guna 597819",Jabalpur,191949,2024-03-28,Inactive,16,763.23
7979108696,63368244,2024-05-20,2024-05-20 22:24:25,2024-05-20 22:33:25,Slightly Delayed,3369.12,Cash,67463,7492,274207,3,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51,67463,2024-05-20 22:24:25,2024-05-20 22:33:25,9.0,4.75,Slightly Delayed,Traffic,2014466,63368244,2,Items were missing from my order.,Delivery,Negative,2024-05-20,Jeevika Tara,rkapur@example.net,910657846620,"12/41, Uppal
Aizawl-053988",Danapur,905945,2024-08-01,New,19,1245.73
8756485728,97466783,2024-02-10,2024-02-10 21:32:58,2024-02-10 21:33:58,On Time,2861.42,Cash,43987,3947,60619,3,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,43987,2024-02-10 21:32:58,2024-02-10 21:33:58,1.0,4.73,On Time,Traffic,5796198,97466783,3,"It was okay, nothing special.",Product Quality,Neutral,2024-02-10,Harita Mangat,jagat26@example.org,916726192081,"78/936
Aurora Road
Vadodara 226991",Kota,977804,2023-04-07,Premium,8,952.96
4859441294,3468355,2024-05-30,2024-05-30 06:11:29,2024-05-30 06:17:29,Slightly Delayed,367.08,UPI,6040,7446,833557,3,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69,6040,2024-05-30 06:11:29,2024-05-30 06:17:29,6.0,4.36,Slightly Delayed,Traffic,9657059,3468355,2,Delivery was late and I was unhappy.,App Experience,Negative,2024-05-30,Chameli Subramanian,lekhanarula@example.org,918771303133,"73/891
Tailor Nagar
Raiganj-161841",Pune,427282,2024-06-02,New,12,1734.51
8100291984,54885705,2023-08-21,2023-08-21 19:31:53,2023-08-21 19:53:53,Significantly Delayed,631.7,Cash,70176,9440,764014,2,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,30,100,70176,2023-08-21 19:31:53,2023-08-21 19:53:53,22.0,3.34,Significantly Delayed,Traffic,1220602,54885705,3,Items were missing from my order.,App Experience,Negative,2023-08-21,David Date,ojasvisandhu@example.com,915698167849,"74/94, Badal Nagar, Jalna 695558",Amritsar,359792,2024-03-30,Premium,13,432.05
7825714018,56548063,2024-08-27,2024-08-27 20:16:28,2024-08-27 20:16:28,On Time,3841.27,UPI,92931,1455,451933,3,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,28,98,92931,2024-08-27 20:16:28,2024-08-27 20:16:28,0.0,1.68,On Time,,6561881,56548063,3,Taste was not as expected.,Delivery,Negative,2024-08-27,Advay Baria,qushikrish@example.net,910860756884,"H.No. 54
Bhandari Path
Siliguri-730057",Thanjavur,443618,2024-08-11,New,20,537.48
1785144322,8025622,2024-07-22,2024-07-22 17:04:23,2024-07-22 17:14:23,Slightly Delayed,2161.8,Cash,27342,6342,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,27342,2024-07-22 17:04:23,2024-07-22 17:14:23,10.0,3.1,Slightly Delayed,Traffic,4595410,8025622,2,Very disappointed with the quality.,App Experience,Negative,2024-07-22,Daksh Bali,xraju@example.org,919133188884,"18/209
Bumb Circle
Amravati-268871",Bulandshahr,177515,2024-03-14,Regular,15,1160.55
242240959,64562786,2024-01-26,2024-01-26 15:30:01,2024-01-26 15:34:01,On Time,1406.3,Cash,62828,5298,60619,3,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,62828,2024-01-26 15:30:01,2024-01-26 15:34:01,4.0,2.15,On Time,Traffic,6793198,64562786,5,Items were in perfect condition.,Customer Service,Positive,2024-01-26,Neel Sankar,krishadvika@example.com,911836216883,"98
Chhabra Street, Hazaribagh-482791",Firozabad,785077,2024-03-13,Inactive,19,1483.65
3527621284,86636273,2024-07-21,2024-07-21 04:38:25,2024-07-21 04:35:25,On Time,4854.45,Cash,24006,2779,382511,2,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,24006,2024-07-21 04:38:25,2024-07-21 04:35:25,-3.0,1.46,On Time,,7313609,86636273,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-07-21,Saksham Bora,michael01@example.org,913771587618,"H.No. 881, Shroff Ganj, Imphal-936263",Chinsurah,958910,2023-07-15,Inactive,13,529.61
2254856113,29973346,2023-04-16,2023-04-16 10:44:22,2023-04-16 10:44:22,On Time,2481.23,Cash,58706,1699,516376,1,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71,58706,2023-04-16 10:44:22,2023-04-16 10:44:22,0.0,2.46,On Time,,6598501,29973346,2,Items were missing from my order.,Delivery,Negative,2023-04-16,Pranit Sane,panchaljasmit@example.com,912794025384,"503
Memon Nagar, Jehanabad-859439",Sambhal,521032,2024-02-02,Premium,1,1786.85
4295420935,97185284,2024-09-04,2024-09-04 11:51:12,2024-09-04 11:53:12,On Time,1882.87,Wallet,81922,2096,131748,2,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,81922,2024-09-04 11:51:12,2024-09-04 11:53:12,2.0,1.26,On Time,Traffic,5980855,97185284,3,The product met my expectations.,Product Quality,Neutral,2024-09-04,Jeevika Nayar,pallavidhi@example.com,910869135855,"03/06, Jha Chowk, Siliguri-754493",Haldia,888357,2023-11-07,Regular,2,1599.26
8739415992,55042740,2023-06-02,2023-06-02 23:19:03,2023-06-02 23:19:03,On Time,1330.09,Wallet,88278,1797,433521,2,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,88278,2023-06-02 23:19:03,2023-06-02 23:19:03,0.0,1.32,On Time,,6440888,55042740,4,"It was okay, nothing special.",Product Quality,Neutral,2023-06-02,Samuel Lanka,bhanumati39@example.net,910376361501,"36/962
Nazareth Circle, Tirupati-434921",Kadapa,97917,2024-03-12,Regular,7,404.02
2123879653,43599910,2024-10-31,2024-10-31 08:43:46,2024-10-31 08:58:46,Slightly Delayed,941.19,Cash,87546,8532,707935,3,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,87546,2024-10-31 08:43:46,2024-10-31 08:58:46,15.0,2.34,Slightly Delayed,Traffic,923839,43599910,4,Will definitely order again.,Customer Service,Positive,2024-10-31,Oviya Swaminathan,nazarethnaksh@example.com,913137315904,"H.No. 638, Sastry Circle, Jodhpur-063579",Sambhal,529673,2024-10-03,Premium,8,939.36
1054974834,12272282,2023-05-14,2023-05-14 18:58:28,2023-05-14 19:06:28,Slightly Delayed,1785.73,Cash,12315,1031,432617,2,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,12315,2023-05-14 18:58:28,2023-05-14 19:06:28,8.0,2.36,Slightly Delayed,Traffic,7114804,12272282,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-05-14,Dev Bal,vbansal@example.com,916009338123,"H.No. 79, Mody Ganj, Noida-764569",Sikar,555117,2023-04-09,Regular,20,1750.74
6660596550,48554440,2024-06-21,2024-06-21 03:15:30,2024-06-21 03:45:30,Significantly Delayed,1954.48,Wallet,22021,4121,144124,2,162.67,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,22021,2024-06-21 03:15:30,2024-06-21 03:45:30,30.0,3.67,Significantly Delayed,Traffic,1755904,48554440,2,Product was damaged during delivery.,Delivery,Negative,2024-06-21,Rohan Ganesan,bhavika36@example.net,919450531493,"27/72
Raj Chowk, Bhiwani-471346",Malegaon,231443,2024-03-28,Regular,17,1354.99
1633238374,26303194,2023-08-12,2023-08-12 10:52:14,2023-08-12 10:56:14,On Time,539.92,UPI,37968,5955,487065,1,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87,37968,2023-08-12 10:52:14,2023-08-12 10:56:14,4.0,2.31,On Time,Traffic,8739388,26303194,3,Very disappointed with the quality.,Customer Service,Negative,2023-08-12,Janaki Parsa,bhargavanachiket@example.org,911394026169,"49
Varghese Road, Raichur-972279",Pali,544786,2023-04-29,Premium,18,1045.94
8133246330,34526570,2023-10-08,2023-10-08 13:38:01,2023-10-08 13:40:01,On Time,758.8,Card,14324,1932,500633,2,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,14324,2023-10-08 13:38:01,2023-10-08 13:40:01,2.0,0.6,On Time,Traffic,619817,34526570,3,"Average experience, could improve.",Delivery,Neutral,2023-10-08,Falak Edwin,jalsasetty@example.com,915953004076,"H.No. 240
Dhar Marg
Bhagalpur-524099",Mysore,369619,2024-07-29,New,19,847.76
4696656818,28458746,2023-04-11,2023-04-11 13:12:06,2023-04-11 13:26:06,Slightly Delayed,2932.44,Card,95505,2170,784827,1,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77,95505,2023-04-11 13:12:06,2023-04-11 13:26:06,14.0,1.91,Slightly Delayed,Traffic,1518503,28458746,2,The order was incorrect.,Product Quality,Negative,2023-04-11,Dalaja Borde,murtybhavani@example.net,913737459258,"H.No. 069, Sachar Chowk
Munger 082064",Bulandshahr,97442,2023-09-14,New,12,1998.49
7590214417,69240186,2024-05-09,2024-05-09 22:31:28,2024-05-09 22:53:28,Significantly Delayed,2315.55,Cash,98898,9802,361361,1,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,98898,2024-05-09 22:31:28,2024-05-09 22:53:28,22.0,1.63,Significantly Delayed,Traffic,7711020,69240186,3,"It was okay, nothing special.",App Experience,Neutral,2024-05-09,Triya Memon,ssoman@example.org,919926498016,"83/387
Shankar Chowk, Suryapet 985417",Kottayam,850470,2024-04-16,Regular,8,884.0
1736212920,9401406,2024-09-10,2024-09-10 15:30:39,2024-09-10 15:25:39,On Time,3377.91,Wallet,59462,6464,196719,1,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91,59462,2024-09-10 15:30:39,2024-09-10 15:25:39,-5.0,1.68,On Time,,7883212,9401406,2,Items were missing from my order.,Product Quality,Negative,2024-09-10,Lucky Babu,shivanisura@example.net,917127291084,"19/19, Prabhakar Circle
Khandwa-188633",Panipat,128140,2023-11-18,Regular,14,792.74
4507702369,27955158,2023-04-23,2023-04-24 00:04:06,2023-04-24 00:06:06,On Time,3434.25,Card,25049,4275,4452,3,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,25049,2023-04-24 00:04:06,2023-04-24 00:06:06,2.0,4.05,On Time,Traffic,1253497,27955158,5,Good selection of products.,App Experience,Positive,2023-04-24,Abeer Kamdar,aaggarwal@example.net,917947344705,"H.No. 535, Nair Path
Kurnool 247765",Shivpuri,950386,2024-03-16,New,13,1659.73
6458765046,83348353,2023-06-29,2023-06-29 17:56:33,2023-06-29 17:53:33,On Time,1535.36,Cash,23030,6211,112390,2,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,23030,2023-06-29 17:56:33,2023-06-29 17:53:33,-3.0,4.18,On Time,,4532968,83348353,1,Customer service was not helpful.,Product Quality,Negative,2023-06-29,Eta Dutt,fradorai@example.org,918182015528,"51/76, Hari Nagar
Nandyal-125693",Gurgaon,447354,2024-08-23,Inactive,1,533.72
47953423,96806748,2024-02-27,2024-02-27 00:28:46,2024-02-27 00:32:46,On Time,2094.28,UPI,90878,6448,585299,1,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50,90878,2024-02-27 00:28:46,2024-02-27 00:32:46,4.0,1.88,On Time,Traffic,9238973,96806748,4,The product met my expectations.,Product Quality,Neutral,2024-02-27,Qabil Nath,kritikaganesh@example.net,911458758834,"45/791, Palan Path
Rajkot 384578",Bareilly,752668,2024-10-19,New,14,1482.08
1263714922,77086539,2023-10-06,2023-10-06 01:24:34,2023-10-06 01:25:34,On Time,3523.86,Cash,33460,4718,256051,2,400.92,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100,33460,2023-10-06 01:24:34,2023-10-06 01:25:34,1.0,4.13,On Time,Traffic,7360900,77086539,5,Very happy with the service!,Delivery,Positive,2023-10-06,Gayathri Kumer,pranav05@example.net,914011700032,"23, Butala Marg, Sagar 674981",Sangli-Miraj & Kupwad,813233,2024-05-14,New,3,1591.27
2061768860,12469338,2023-09-19,2023-09-19 17:01:40,2023-09-19 17:09:40,Slightly Delayed,925.65,Card,13006,5935,154179,1,582.87,Pain Reliever,Pharmacy,"Barad, Devi and Andra",582.87,728.59,20.0,365,10,59,13006,2023-09-19 17:01:40,2023-09-19 17:09:40,8.0,4.71,Slightly Delayed,Traffic,5824844,12469338,5,Customer service was very helpful.,Delivery,Positive,2023-09-19,Lavanya Dani,fsathe@example.org,915012759595,"39/71, Talwar Nagar
Sonipat 594726",Coimbatore,728275,2024-01-30,Inactive,2,1896.89
4264335652,71321741,2023-09-08,2023-09-08 06:41:40,2023-09-08 06:37:40,On Time,977.67,UPI,66568,1300,14145,3,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,14,53,66568,2023-09-08 06:41:40,2023-09-08 06:37:40,-4.0,2.57,On Time,,6538134,71321741,4,Great prices and fast delivery!,Customer Service,Positive,2023-09-08,Adya Virk,chakrikakrishna@example.com,918009910522,"892
Dave Chowk
Bhatpara-152046",Saharsa,205275,2024-02-27,Regular,18,1734.32
3087181728,58513300,2023-07-05,2023-07-05 06:21:04,2023-07-05 06:26:04,On Time,171.2,UPI,27119,4032,367391,1,939.55,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52,27119,2023-07-05 06:21:04,2023-07-05 06:26:04,5.0,1.1,On Time,Traffic,8332997,58513300,3,The product met my expectations.,Product Quality,Neutral,2023-07-05,Hemal Mammen,farajwason@example.org,915425118250,"129, Seth, Mirzapur 807650",Jodhpur,245873,2023-09-25,Premium,1,664.85
599772156,35358395,2023-03-24,2023-03-24 04:49:22,2023-03-24 05:02:22,Slightly Delayed,1566.3,Wallet,62467,8240,34200,2,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,62467,2023-03-24 04:49:22,2023-03-24 05:02:22,13.0,2.77,Slightly Delayed,Traffic,5267320,35358395,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-03-24,Hiral Kumar,yadavxalak@example.net,912099208879,"H.No. 835
Sahota Street
Ramagundam 303158",Dindigul,587334,2023-10-05,Inactive,12,787.28
6074313668,77614510,2024-09-27,2024-09-27 10:57:46,2024-09-27 11:02:46,On Time,277.76,Cash,11276,4921,552883,3,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94,11276,2024-09-27 10:57:46,2024-09-27 11:02:46,5.0,1.61,On Time,Traffic,4909828,77614510,4,Highly recommended!,Customer Service,Positive,2024-09-27,Girik Gopal,gaurav77@example.net,919861136472,"97/01
Ramachandran Ganj
Eluru 081356",Sirsa,615594,2023-03-28,Inactive,8,1877.93
5497551107,41647393,2024-08-18,2024-08-18 16:01:52,2024-08-18 15:57:52,On Time,562.89,Wallet,19502,1257,764014,1,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,30,100,19502,2024-08-18 16:01:52,2024-08-18 15:57:52,-4.0,3.64,On Time,,8945284,41647393,2,Taste was not as expected.,Product Quality,Negative,2024-08-18,Simon Padmanabhan,kevin23@example.com,916509506565,"H.No. 485
Mangat Street, Varanasi-453576",Sirsa,149812,2023-11-09,Inactive,11,1785.8
9102202025,98896871,2024-04-10,2024-04-10 07:51:32,2024-04-10 08:15:32,Significantly Delayed,1559.6,UPI,65234,2233,832348,3,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,65234,2024-04-10 07:51:32,2024-04-10 08:15:32,24.0,0.88,Significantly Delayed,Traffic,5169641,98896871,4,Items were in perfect condition.,Product Quality,Positive,2024-04-10,Laksh Narula,iverma@example.net,912037294459,"H.No. 523, Sani Path, Rampur 258686",Asansol,479606,2023-06-06,Regular,5,1064.61
8794436743,40727086,2023-07-17,2023-07-17 06:41:00,2023-07-17 06:47:00,Slightly Delayed,4346.56,Card,10214,1175,329351,3,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,10214,2023-07-17 06:41:00,2023-07-17 06:47:00,6.0,1.14,Slightly Delayed,Traffic,8345962,40727086,3,"Average experience, could improve.",Product Quality,Neutral,2023-07-17,Osha Brahmbhatt,harishnayak@example.org,916461216182,"H.No. 45
Pradhan Chowk, Akola 580457",Bijapur,113784,2024-01-05,New,11,1573.7
3299603042,77614510,2024-06-17,2024-06-17 04:21:53,2024-06-17 04:26:53,On Time,3296.49,Wallet,94982,4279,264803,1,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,94982,2024-06-17 04:21:53,2024-06-17 04:26:53,5.0,2.9,On Time,Traffic,9306000,77614510,4,The product met my expectations.,Customer Service,Neutral,2024-06-17,Girik Gopal,gaurav77@example.net,919861136472,"97/01
Ramachandran Ganj
Eluru 081356",Sirsa,615594,2023-03-28,Inactive,8,1877.93
243077069,46623192,2024-04-25,2024-04-25 18:54:34,2024-04-25 19:04:34,Slightly Delayed,1745.32,UPI,94987,677,602241,1,976.55,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,94987,2024-04-25 18:54:34,2024-04-25 19:04:34,10.0,3.63,Slightly Delayed,Traffic,3857057,46623192,3,The packaging was poor.,Delivery,Negative,2024-04-25,Warinder Sastry,pallaraksha@example.com,913785653819,"H.No. 50, Uppal Marg
Anantapur-558351",Nizamabad,232354,2024-10-22,New,6,1970.59
6749594412,16436359,2023-11-30,2023-11-30 15:32:24,2023-11-30 15:45:24,Slightly Delayed,3392.98,Cash,6570,2412,847349,2,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,6570,2023-11-30 15:32:24,2023-11-30 15:45:24,13.0,2.73,Slightly Delayed,Traffic,5996296,16436359,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-11-30,Yashica Ramesh,upasna58@example.net,910300078228,"41/28, Tella Zila
Bokaro-422478",Kota,362536,2024-07-26,New,9,1485.15
5378344982,33658749,2024-02-17,2024-02-17 01:23:36,2024-02-17 01:49:36,Significantly Delayed,109.03,Card,83534,4952,146840,1,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,83534,2024-02-17 01:23:36,2024-02-17 01:49:36,26.0,3.38,Significantly Delayed,Traffic,6109075,33658749,4,Customer service was very helpful.,App Experience,Positive,2024-02-17,Anjali Varty,bedidalbir@example.org,918590440985,"H.No. 37
Wagle Marg
Bongaigaon 438069",Ahmednagar,877365,2024-03-11,Inactive,6,547.78
9103834515,61851054,2024-01-03,2024-01-03 08:40:26,2024-01-03 08:38:26,On Time,2255.0,Card,30973,6449,57405,3,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,30973,2024-01-03 08:40:26,2024-01-03 08:38:26,-2.0,2.47,On Time,,7601821,61851054,1,The packaging was poor.,Product Quality,Negative,2024-01-03,Bhavya Tiwari,aarnav95@example.org,917984013881,"H.No. 19
Solanki Street
Kadapa-649070",Tadipatri,380443,2024-06-11,Regular,10,1154.65
